creationDate	userID	itemID	rating	birthDate	gender	opennessToExperience	conscientiousness	extraversion	agreeableness	emotionalStability	distance	timeAvailable	temperature	crowdedness	knowledgeOfSurroundings	season	budget	daytime	weather	companion	mood	weekday	travelGoal	transport	category1	category2	category3
24/05/2013 12:08	132	42	3	24/05/1975	m	4	6	2	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
24/05/2013 12:08	132	56	2	24/05/1975	m	4	6	2	4	4	-1	-1	-1	1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
24/05/2013 15:17	133	3	3	10/05/1991	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
24/05/2013 15:17	133	8	5	10/05/1991	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
24/05/2013 15:17	133	46	4	10/05/1991	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
24/05/2013 15:17	133	68	4	10/05/1991	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
24/05/2013 15:18	134	75	5	-1	m	5	6	4	4	5	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	14	-1	-1
24/05/2013 15:19	134	73	5	-1	m	5	6	4	4	5	-1	1	-1	2	-1	2	2	1	-1	-1	-1	-1	-1	-1	1	-1	-1
24/05/2013 15:20	133	71	5	10/05/1991	m	5	7	4	4	6	2	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	1	-1	-1	4	-1	-1
24/05/2013 15:21	133	7	5	10/05/1991	m	5	7	4	4	6	-1	1	-1	2	-1	-1	-1	1	-1	-1	3	-1	-1	-1	1	-1	-1
27/05/2013 15:24	135	60	4	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:24	135	53	5	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:24	135	61	5	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:24	135	56	5	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
27/05/2013 15:24	135	43	3	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:24	135	46	4	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:24	135	42	4	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:24	135	7	3	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
27/05/2013 15:24	135	8	3	27/05/1981	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
27/05/2013 15:26	136	42	4	13/08/1985	f	6	6	6	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
27/05/2013 15:26	136	107	5	13/08/1985	f	6	6	6	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1
27/05/2013 15:26	136	80	5	13/08/1985	f	6	6	6	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
27/05/2013 15:26	136	79	4	13/08/1985	f	6	6	6	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
27/05/2013 15:26	136	66	5	13/08/1985	f	6	6	6	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 11:38	69	3	4	07/10/1985	m	5	6	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
31/05/2013 13:48	137	7	3	09/02/1980	m	4	6	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
31/05/2013 13:48	137	108	4	09/02/1980	m	4	6	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1
31/05/2013 13:48	137	37	4	09/02/1980	m	4	6	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
31/05/2013 13:48	137	60	3	09/02/1980	m	4	6	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 13:48	137	65	4	09/02/1980	m	4	6	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 14:29	69	12	3	07/10/1985	m	5	6	4	4	5	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	4	-1	-1
31/05/2013 14:40	69	109	4	07/10/1985	m	5	6	4	4	5	2	-1	5	-1	-1	-1	-1	3	2	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 17:37	138	56	5	21/10/1989	f	6	6	2	6	4	1	-1	3	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
31/05/2013 17:37	138	42	3	21/10/1989	f	6	6	2	6	4	-1	-1	3	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 17:37	138	75	5	21/10/1989	f	6	6	2	6	4	-1	1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	14	-1	-1
31/05/2013 17:37	138	8	4	21/10/1989	f	6	6	2	6	4	-1	1	3	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	1	-1	-1
31/05/2013 17:37	138	7	2	21/10/1989	f	6	6	2	6	4	1	-1	-1	-1	3	-1	-1	-1	4	-1	-1	-1	-1	-1	1	-1	-1
31/05/2013 17:37	138	43	3	21/10/1989	f	6	6	2	6	4	-1	-1	-1	2	-1	-1	-1	-1	4	-1	4	-1	-1	-1	4	-1	-1
31/05/2013 17:37	138	53	5	21/10/1989	f	6	6	2	6	4	-1	-1	3	1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 17:37	138	46	3	21/10/1989	f	6	6	2	6	4	-1	1	5	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
31/05/2013 17:44	69	14	5	07/10/1985	m	5	6	4	4	5	-1	-1	3	-1	-1	1	-1	-1	-1	2	-1	1	-1	-1	4	-1	-1
02/06/2013 17:40	139	110	4	13/10/1991	f	7	4	5	4	6	2	-1	-1	-1	3	-1	-1	3	-1	-1	-1	-1	-1	-1	18	-1	-1
04/06/2013 13:51	140	56	4	04/06/1984	m	6	6	4	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
04/06/2013 13:51	140	15	2	04/06/1984	m	6	6	4	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1
09/06/2013 01:37	141	56	5	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
09/06/2013 01:37	141	65	4	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
09/06/2013 01:37	141	43	1	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
09/06/2013 01:37	141	46	2	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
09/06/2013 01:37	141	42	1	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
09/06/2013 01:37	141	111	2	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
09/06/2013 01:37	141	3	1	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
09/06/2013 01:37	141	7	2	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
09/06/2013 01:37	141	8	3	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
09/06/2013 01:37	141	112	5	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
09/06/2013 01:37	141	60	4	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
09/06/2013 01:37	141	113	5	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
09/06/2013 01:37	141	114	5	11/09/1989	-1	7	5	7	6	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
19/06/2013 10:00	142	7	5	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 10:00	142	115	3	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1
19/06/2013 10:00	142	43	5	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 10:00	142	36	4	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 10:00	142	37	5	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
19/06/2013 10:00	142	8	4	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 10:00	142	56	5	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
19/06/2013 10:00	142	42	5	19/06/1984	m	6	5	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 10:27	143	65	4	19/06/1983	m	7	7	4	7	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 10:27	143	77	4	19/06/1983	m	7	7	4	7	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 10:27	143	36	4	19/06/1983	m	7	7	4	7	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 10:27	143	10	4	19/06/1983	m	7	7	4	7	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 10:27	143	8	4	19/06/1983	m	7	7	4	7	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 15:35	144	116	4	-1	-1	5	5	2	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
19/06/2013 15:35	144	58	4	-1	-1	5	5	2	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 15:50	145	117	3	16/03/1983	-1	5	4	4	5	5	-1	-1	4	-1	2	-1	-1	-1	2	-1	-1	-1	-1	-1	9	-1	-1
19/06/2013 15:50	145	118	5	16/03/1983	-1	5	4	4	5	5	1	-1	-1	-1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
19/06/2013 15:50	145	3	5	16/03/1983	-1	5	4	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	2	2	-1	-1	-1	-1	1	-1	-1
19/06/2013 15:50	145	7	3	16/03/1983	-1	5	4	4	5	5	2	3	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 15:50	145	56	2	16/03/1983	-1	5	4	4	5	5	-1	2	-1	-1	-1	2	-1	-1	-1	2	-1	-1	-1	-1	8	-1	-1
19/06/2013 15:50	145	42	4	16/03/1983	-1	5	4	4	5	5	-1	-1	-1	-1	2	-1	-1	5	1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 15:50	145	36	4	16/03/1983	-1	5	4	4	5	5	-1	-1	4	2	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1
19/06/2013 15:50	145	46	4	16/03/1983	-1	5	4	4	5	5	2	-1	4	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
19/06/2013 15:50	145	43	4	16/03/1983	-1	5	4	4	5	5	2	-1	-1	-1	-1	-1	-1	-1	3	-1	1	-1	-1	-1	4	-1	-1
19/06/2013 15:55	145	119	3	16/03/1983	-1	5	4	4	5	5	2	2	2	-1	-1	3	1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
19/06/2013 15:57	145	110	3	16/03/1983	-1	5	4	4	5	5	-1	2	2	-1	1	-1	1	3	-1	-1	-1	-1	-1	-1	18	-1	-1
19/06/2013 16:07	146	79	5	-1	-1	7	7	4	6	6	2	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	7	-1	-1
19/06/2013 16:07	146	66	3	-1	-1	7	7	4	6	6	-1	1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
19/06/2013 16:07	146	7	5	-1	-1	7	7	4	6	6	-1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
19/06/2013 16:07	146	42	4	-1	-1	7	7	4	6	6	2	-1	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	4	-1	-1
27/06/2013 10:30	147	42	4	-1	m	5	6	5	5	4	-1	-1	-1	1	-1	2	-1	-1	1	-1	-1	-1	-1	-1	4	-1	-1
27/06/2013 10:30	147	8	2	-1	m	5	6	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
27/06/2013 11:20	148	56	5	25/07/1986	m	6	7	4	5	6	2	-1	-1	-1	3	-1	-1	-1	2	-1	-1	-1	-1	-1	8	-1	-1
27/06/2013 11:20	148	69	4	25/07/1986	m	6	7	4	5	6	-1	-1	-1	-1	-1	2	2	-1	1	-1	-1	-1	-1	-1	4	-1	-1
27/06/2013 11:20	148	75	4	25/07/1986	m	6	7	4	5	6	2	-1	-1	-1	-1	2	-1	-1	-1	2	-1	-1	-1	-1	14	-1	-1
27/06/2013 11:20	148	43	3	25/07/1986	m	6	7	4	5	6	-1	-1	-1	2	3	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:36	149	61	4	17/04/1973	f	7	6	6	6	6	-1	3	5	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:36	149	54	4	17/04/1973	f	7	6	6	6	6	-1	3	5	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:36	149	59	5	17/04/1973	f	7	6	6	6	6	-1	3	3	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
28/08/2013 15:36	149	50	5	17/04/1973	f	7	6	6	6	6	-1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:36	149	35	5	17/04/1973	f	7	6	6	6	6	-1	-1	-1	-1	1	-1	2	-1	4	-1	-1	-1	-1	-1	1	-1	-1
28/08/2013 15:53	150	62	5	02/05/1984	f	7	3	5	6	5	-1	-1	3	1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:53	150	66	3	02/05/1984	f	7	3	5	6	5	2	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:53	150	7	5	02/05/1984	f	7	3	5	6	5	-1	3	-1	-1	-1	-1	1	-1	4	-1	-1	-1	-1	-1	1	-1	-1
28/08/2013 15:53	150	42	4	02/05/1984	f	7	3	5	6	5	-1	3	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 15:53	150	3	3	02/05/1984	f	7	3	5	6	5	-1	3	-1	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
28/08/2013 15:53	150	8	4	02/05/1984	f	7	3	5	6	5	2	-1	4	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1
28/08/2013 15:53	150	56	3	02/05/1984	f	7	3	5	6	5	1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	7	-1	8	-1	-1
28/08/2013 16:07	151	19	4	12/03/1966	m	6	5	3	4	5	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
28/08/2013 16:07	151	87	2	12/03/1966	m	6	5	3	4	5	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	3	1	-1	-1	4	-1	-1
28/08/2013 16:07	151	66	3	12/03/1966	m	6	5	3	4	5	-1	-1	3	-1	3	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
28/08/2013 16:07	151	64	3	12/03/1966	m	6	5	3	4	5	-1	-1	-1	-1	3	2	-1	-1	2	-1	-1	-1	-1	-1	11	-1	-1
28/08/2013 16:55	152	120	5	09/06/1985	f	4	4	6	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
28/08/2013 16:55	152	42	1	09/06/1985	f	4	4	6	4	4	-1	-1	-1	-1	-1	2	3	-1	-1	-1	-1	-1	8	-1	4	-1	-1
28/08/2013 16:55	152	43	4	09/06/1985	f	4	4	6	4	4	-1	2	-1	2	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	4	-1	-1
28/08/2013 16:55	152	53	4	09/06/1985	f	4	4	6	4	4	-1	-1	-1	-1	-1	2	2	-1	-1	-1	-1	-1	1	-1	4	-1	-1
28/08/2013 16:55	152	47	4	09/06/1985	f	4	4	6	4	4	-1	1	-1	-1	-1	-1	-1	-1	2	2	-1	-1	-1	-1	7	-1	-1
28/08/2013 16:55	152	8	5	09/06/1985	f	4	4	6	4	4	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	2	-1	-1	1	-1	-1
28/08/2013 16:55	152	56	5	09/06/1985	f	4	4	6	4	4	2	-1	-1	-1	3	-1	-1	-1	-1	2	-1	-1	-1	-1	8	-1	-1
28/08/2013 16:55	152	7	3	09/06/1985	f	4	4	6	4	4	2	-1	-1	-1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
28/08/2013 16:55	152	3	5	09/06/1985	f	4	4	6	4	4	-1	-1	2	-1	3	-1	3	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 10:51	153	42	4	23/04/1987	m	6	6	4	6	6	-1	-1	-1	-1	-1	-1	-1	5	-1	2	1	-1	-1	-1	4	-1	-1
29/08/2013 10:51	153	43	5	23/04/1987	m	6	6	4	6	6	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	4	-1	8	-1	4	-1	-1
29/08/2013 10:51	153	7	2	23/04/1987	m	6	6	4	6	6	2	-1	-1	1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 11:05	154	105	5	27/01/1992	m	4	7	4	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
29/08/2013 11:05	154	44	5	27/01/1992	m	4	7	4	6	6	2	-1	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 11:05	154	68	4	27/01/1992	m	4	7	4	6	6	1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	5	-1	-1
29/08/2013 11:05	154	16	4	27/01/1992	m	4	7	4	6	6	1	-1	-1	1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
29/08/2013 11:05	154	75	5	27/01/1992	m	4	7	4	6	6	1	-1	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
29/08/2013 11:05	154	49	3	27/01/1992	m	4	7	4	6	6	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	2	8	-1	11	-1	-1
29/08/2013 11:05	154	59	4	27/01/1992	m	4	7	4	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
29/08/2013 11:32	155	43	4	-1	f	4	6	4	4	6	-1	1	-1	-1	-1	-1	-1	3	-1	-1	-1	1	-1	-1	4	-1	-1
29/08/2013 11:32	155	56	4	-1	f	4	6	4	4	6	-1	-1	-1	1	-1	-1	-1	1	-1	3	-1	-1	-1	-1	8	-1	-1
29/08/2013 11:32	155	78	4	-1	f	4	6	4	4	6	-1	-1	-1	-1	-1	2	-1	-1	2	3	-1	-1	-1	-1	4	-1	-1
29/08/2013 11:32	155	42	4	-1	f	4	6	4	4	6	2	-1	-1	1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 11:32	155	59	4	-1	f	4	6	4	4	6	-1	-1	3	-1	1	-1	-1	-1	-1	3	-1	-1	-1	-1	3	-1	-1
29/08/2013 11:32	155	8	4	-1	f	4	6	4	4	6	-1	-1	3	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 11:55	156	104	5	27/10/1992	m	6	4	5	4	3	1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
29/08/2013 11:55	156	7	4	27/10/1992	m	6	4	5	4	3	2	-1	-1	2	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 14:12	157	8	4	27/03/1970	f	6	6	4	6	5	-1	1	4	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 14:12	157	43	3	27/03/1970	f	6	6	4	6	5	-1	1	-1	-1	3	-1	-1	-1	-1	-1	-1	1	-1	-1	4	-1	-1
29/08/2013 14:12	157	42	3	27/03/1970	f	6	6	4	6	5	-1	-1	3	-1	-1	-1	-1	-1	-1	2	-1	-1	8	-1	4	-1	-1
29/08/2013 14:12	157	7	4	27/03/1970	f	6	6	4	6	5	-1	-1	4	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1
29/08/2013 14:49	158	42	5	22/04/1986	m	5	3	6	4	6	-1	-1	-1	1	3	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 14:49	158	7	5	22/04/1986	m	5	3	6	4	6	-1	-1	-1	-1	3	3	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 14:49	158	75	5	22/04/1986	m	5	3	6	4	6	2	-1	-1	-1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
29/08/2013 14:49	158	62	4	22/04/1986	m	5	3	6	4	6	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 14:49	158	43	5	22/04/1986	m	5	3	6	4	6	2	-1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 14:58	159	72	2	04/01/1981	m	3	5	3	4	6	-1	-1	-1	-1	1	-1	-1	-1	3	2	-1	-1	-1	-1	1	-1	-1
29/08/2013 14:58	159	107	3	04/01/1981	m	3	5	3	4	6	-1	-1	4	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1
29/08/2013 14:58	159	7	3	04/01/1981	m	3	5	3	4	6	-1	-1	-1	-1	-1	-1	1	1	-1	4	-1	-1	-1	-1	1	-1	-1
29/08/2013 15:11	160	42	1	24/08/1980	m	5	4	3	5	6	-1	3	-1	-1	3	-1	-1	-1	3	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 15:11	160	8	1	24/08/1980	m	5	4	3	5	6	-1	3	4	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 15:11	160	7	4	24/08/1980	m	5	4	3	5	6	2	-1	-1	-1	3	-1	-1	5	-1	-1	-1	-1	-1	-1	1	-1	-1
29/08/2013 15:25	161	61	4	-1	m	6	3	1	5	3	-1	-1	-1	-1	2	3	-1	-1	-1	-1	1	-1	-1	-1	4	-1	-1
29/08/2013 15:25	161	71	5	-1	m	6	3	1	5	3	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1
29/08/2013 15:25	161	43	2	-1	m	6	3	1	5	3	2	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
29/08/2013 15:25	161	49	4	-1	m	6	3	1	5	3	-1	1	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1
05/09/2013 14:57	162	7	3	14/04/1988	m	6	5	6	6	7	2	-1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	1	-1	-1
05/09/2013 14:57	162	56	5	14/04/1988	m	6	5	6	6	7	-1	-1	2	1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
05/09/2013 14:57	162	42	5	14/04/1988	m	6	5	6	6	7	-1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
05/09/2013 14:57	162	68	4	14/04/1988	m	6	5	6	6	7	2	-1	5	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	5	-1	-1
05/09/2013 14:57	162	8	4	14/04/1988	m	6	5	6	6	7	2	-1	-1	-1	-1	-1	1	-1	-1	2	-1	-1	-1	-1	1	-1	-1
05/09/2013 15:48	163	121	2	05/04/1995	m	4	5	4	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
05/09/2013 15:48	163	70	2	05/04/1995	m	4	5	4	6	4	-1	-1	-1	2	3	-1	-1	-1	-1	3	-1	-1	-1	-1	4	-1	-1
05/09/2013 15:48	163	54	4	05/04/1995	m	4	5	4	6	4	-1	-1	-1	-1	-1	2	2	5	-1	-1	-1	-1	-1	-1	4	-1	-1
05/09/2013 15:48	163	43	3	05/04/1995	m	4	5	4	6	4	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	4	-1	-1
05/09/2013 15:48	163	122	1	05/04/1995	m	4	5	4	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
